package	title	creator	description	version	trackers_num	trackers	perm_num_total	perm_num_dang	perm_normal	perm_dang 
ru.poas.koreanwords	Корейский язык с ReWord. Учить корейские слова	Valeriy Streltsov	Запоминай корейские слова по карточкам!	3.14.2	3	Google CrashLytics,Google Firebase Analytics,OpenTelemetry (OpenCensus, OpenTracing)	8	0	com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.SCHEDULE_EXACT_ALARM,android.permission.ACCESS_NETWORK_STATE	
com.DefaultCompany.Kosinka	Косынка	Креос Дизайн	Классическая косынка	1.0	2	Yandex Ad,AppMetrica	7	2	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.gms.permission.AD_ID	android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION
ru.sberbank.sbersign	СберПодпись	ПАО Сбербанк	Мобильная электронная подпись	1.0.0	1	Google Firebase Analytics	14	1	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.USB_PERMISSION,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.BLUETOOTH_ADMIN,android.permission.NFC,android.permission.USE_BIOMETRIC,android.permission.BLUETOOTH,android.permission.QUERY_ALL_PACKAGES	android.permission.CAMERA
com.chaihona1.app	Чайхона №1: Доставка Еды	ООО «Бизнес Профи»	Круглосуточная бесплатная доставка домой	7.4	4	AppsFlyer,Google CrashLytics,Google Firebase Analytics,AppMetrica	8	2	android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE	android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION
ru.dobro	ДОБРО.РФ	Ассоциация волонтерских центров	Платформа добрых дел	1.3.0	5	Google CrashLytics,Google Firebase Analytics,AppMetrica,OneSignal,Huawei Mobile Services (HMS) Core	34	5	com.sec.android.provider.badge.permission.WRITE,android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_APP_BADGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.READ_SETTINGS,com.oppo.launcher.permission.READ_SETTINGS,android.permission.ACCESS_NETWORK_STATE,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.USE_CREDENTIALS,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.ACCESS_WIFI_STATE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.anddoes.launcher.permission.UPDATE_COUNT,me.everything.badger.permission.BADGE_COUNT_WRITE,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.MANAGE_ACCOUNTS,com.htc.launcher.permission.UPDATE_SHORTCUT,com.oppo.launcher.permission.WRITE_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,ru.dobro.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,com.sec.android.provider.badge.permission.READ,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.INTERNET,android.permission.CHANGE_WIFI_STATE,com.htc.launcher.permission.READ_SETTINGS	android.permission.READ_EXTERNAL_STORAGE,android.permission.GET_ACCOUNTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv09	Карточки логопеда Автоматизация звука [Б]	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
com.timenzzo.Moon_Calendar	Садовый лунный календарь	TimenzzoApp	Лунный календарь садово-огородных работ	1.3.6	3	myTracker,myTarget,IAB Open Measurement	4	0	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE	
ru.sovcombank.investor	Совкомбанк Инвестиции	Публичное акционерное общество «Совкомбанк»	Инвестиции. Акции и облигации на бирже.	1.12.0-gms	3	Google CrashLytics,Google Firebase Analytics,AppMetrica	25	8	android.permission.ACCESS_WIFI_STATE,ru.sovcombank.investor.permission.pushserver.RECEIVE,com.google.android.gms.permission.AD_ID,android.permission.USE_BIOMETRIC,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.VIBRATE,android.permission.FOREGROUND_SERVICE,android.permission.CHANGE_NETWORK_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.USE_FULL_SCREEN_INTENT,com.google.android.c2dm.permission.RECEIVE	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_CONTACTS,android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION
plus.lifetime.app	Lifetime+	"ООО ""Лайфтайм"""	Умный подход к здоровью	1.2.2	4	AppsFlyer,Google CrashLytics,Google Firebase Analytics,AppMetrica	22	5	android.permission.ACCESS_WIFI_STATE,android.permission.QUICKBOOT_POWERON,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.RECEIVE_BOOT_COMPLETED,oppo.permission.OPPO_COMPONENT_SAFE,android.permission.BLUETOOTH,com.google.android.c2dm.permission.RECEIVE,android.permission.BLUETOOTH_ADMIN,com.huawei.permission.external_app_settings.USE_COMPONENT,android.permission.VIBRATE,android.permission.CHANGE_WIFI_STATE,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,com.google.android.gms.permission.AD_ID	android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE
ru.pegast_agent	Pegas Touristik - Поиск туров	Travel Dev	Пегас Туристик - Поиск и подбор туров	1.0.3	0		5	0	android.permission.CHANGE_NETWORK_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.CHANGE_WIFI_STATE	
bashnabash.com	БАШ-НА-БАШ доска объявлений	ИП Соловьев Константин Владимирович	БАШ-НА-БАШ - доска бесплатных объявлений	1.0.17	2	Yandex Ad,AppMetrica	6	1	android.permission.ACCESS_NETWORK_STATE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET	android.permission.CALL_PHONE
tv.netup.android.mobile	UTV	"ООО ""Усинск-Информ"""	"Приложение для IPTV от ООО ""Усинск-Инфор"	1.0	2	Google Analytics,Google Tag Manager	4	0	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,android.permission.WAKE_LOCK	
logoped.language.speech.therapy.zv42	Автоматизация звука Р Логопед	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
uralpro.CountriesOfTheWorld	Страны мира - игра 	UralPro	Игра на знание стран по флагу.	1.2	3	Yandex Ad,AppMetrica,Google AdMob	6	0	android.permission.VIBRATE,com.android.vending.BILLING,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	
com.severstal.svsconference	Конференции Северстали	Северсталь	Мероприятия проводимые ГК «Севергрупп»	2.1.0	2	Google CrashLytics,Google Firebase Analytics	9	2	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.WAKE_LOCK,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
uralpro.MasterOfFinds	Мастер находок	UralPro	Поиск элементов на время	1.3	3	Yandex Ad,AppMetrica,Google AdMob	6	0	android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,com.android.vending.BILLING	
sovfin.game.cosmojohn	КосмоДжон	"ООО ""СОВФИН"""	увлекательная и захватывающая игра	1.1.1.10	2	Yandex Ad,AppMetrica	6	1	android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.ACCESS_COARSE_LOCATION
com.catdonut.smartrabbit	Умный кролик	CatDonut	Детские обучающие и развивающие игры	1.9	0		0	0		
ru.elveesneotek.o2kclient	Видеонаблюдение Orwell 2k	"АО ""ЭЛВИС-НеоТек"""	Видеонаблюдение с компьютерным зрением	1.0.0	0		1	0	android.permission.INTERNET	
com.geoscope.QRZ	QRZ-коммуникатор	ЭМС	Чат, звонки, видео-звонки.	1.6.0	0		22	5	com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.USE_FULL_SCREEN_INTENT,android.permission.FOREGROUND_SERVICE,android.permission.MANAGE_EXTERNAL_STORAGE,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.DISABLE_KEYGUARD,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.RECORD_VIDEO,android.permission.ACTION_MANAGE_OVERLAY_PERMISSION,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.INTERNET,android.permission.VIBRATE,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.SYSTEM_ALERT_WINDOW,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.RECORD_AUDIO,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
ru.linevo.pddabm	Билеты ПДД ГИБДД 2022 ABM и CD	ИП Калашников Дмитрий Геннадьевич	Официальные билеты ПДД экзамена от ГИБДД	1.33	3	Google Firebase Analytics,Yandex Ad,AppMetrica	6	0	android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK	
aero.svo.app	Аэропорт Шереметьево SVO	"АО ""Международный аэропорт Шереметьево"""	Официальное приложение Шереметьево	2.3.2	2	Google Firebase Analytics,AltBeacon	34	7	com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.MODIFY_AUDIO_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.oppo.launcher.permission.READ_SETTINGS,android.permission.BLUETOOTH_ADMIN,aero.svo.app.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,com.sec.android.provider.badge.permission.READ,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.FLASHLIGHT,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.READ_SETTINGS,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.RECEIVE_BOOT_COMPLETED,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.READ_APP_BADGE,com.huawei.android.launcher.permission.CHANGE_BADGE,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.BLUETOOTH,android.permission.INTERNET,com.majeur.launcher.permission.UPDATE_BADGE,com.htc.launcher.permission.READ_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.ACCESS_NETWORK_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.RECORD_AUDIO,android.permission.READ_PHONE_STATE,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
com.app.everypay	Оплати ру.  Кошелек и карта	Native Studio	Сервис виртуальных карт	1.0.0	0		4	0	android.permission.ACCESS_WIFI_STATE,com.android.vending.BILLING,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	
com.DigitalOxygen.LiveDinosaurs	Живые динозавры	Digital Oxygen	Собери всех динозавров и оживи их!	0.5	0		5	3	android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA
com.aksgaming.sudoku3d	Судоку 3Д от Sudoku3D.org	Индивидуальный предприниматель Акимова Олеся Николаевна	Самая продвинутая Судоку от Sudoku3D.org	1.0.7.19	2	Google Firebase Analytics,Google AdMob	7	1	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
ru.rt.key	Ростелеком Ключ	ПАО «Ростелеком»	Управление и контроль квартиры	2.15.6	3	Google CrashLytics,Google Firebase Analytics,AppMetrica	20	6	android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.USE_FULL_SCREEN_INTENT,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.CONFIGURE_SIP	android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.USE_SIP,android.permission.RECORD_AUDIO,android.permission.CAMERA
ru.kih.transport.sochi	Транспорт.Сочи	"ООО ""Кубань-Информ-Холдинг-Юг"""	Официальное транспортное приложение Сочи	2.0.10	0		22	2	com.htc.launcher.permission.UPDATE_SHORTCUT,com.htc.launcher.permission.READ_SETTINGS,com.sec.android.provider.badge.permission.READ,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.READ_APP_BADGE,me.everything.badger.permission.BADGE_COUNT_READ,com.anddoes.launcher.permission.UPDATE_COUNT,com.huawei.android.launcher.permission.READ_SETTINGS,com.oppo.launcher.permission.WRITE_SETTINGS,com.majeur.launcher.permission.UPDATE_BADGE,com.oppo.launcher.permission.READ_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,com.sec.android.provider.badge.permission.WRITE,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.INTERNET,me.everything.badger.permission.BADGE_COUNT_WRITE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.sonyericsson.home.permission.BROADCAST_BADGE	android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION
